pressure_drop,flow_change,vibration,acoustic_db,temp_anomaly,leak
2.371096485749282,-2.394841153636105,0.5719958782835928,62.51114380303241,0.8690449033948426,0
5.695621547985216,-2.523995932138562,0.8054323292999863,46.16974767469141,0.7404037172111981,0
4.433605044251808,3.2578526711694913,0.760160929790159,70.20802930560436,-1.5665586252129051,0
3.6642594538169013,-2.501479827319832,0.15389990469377368,61.30441164963776,1.6580323791326204,0
1.1102275553528589,-2.3050009018519066,0.1492494697414739,45.64838136134581,0.27704158841159643,0
1.1100883823398893,1.9699227614055408,0.2681743677449133,73.29668889390464,-0.5214704675708315,0
0.5451424422105109,-0.7457815817087647,0.3610747263410372,58.05067001093491,1.0105004756316962,0
5.207836361121377,2.1217515844969386,0.4084555814084826,42.75333283727263,-0.9362747122336272,0
3.6784336177583152,-4.116738798160342,0.6796972168333453,61.77544193761341,0.7646883644806497,0
4.295578773883182,-0.41400063148442,0.056680432165835404,48.9448504668199,-1.7851262904682357,0
0.32877253208678014,-4.395208726392612,0.034672704226066386,67.84883313746657,1.3336913466761606,0
5.806379846974708,-4.140531405696541,0.391910562943909,68.33401000626299,-0.19213369661685786,0
5.013194037418434,3.2594564658304837,0.6971636921379805,73.8670522000491,0.5431023659959728,0
1.4351966686136535,-3.468818095298691,0.19343534295648257,57.48419969538146,-1.0771725027539336,0
1.2591300607849707,-0.02067061644634638,0.6415044812562517,55.87321924985049,0.7005874793679472,0
1.2682440218543132,-1.0846915651918043,0.25982813794029946,66.12435229103215,1.0717370759837785,0
1.9654777418765328,-1.6437990287099504,0.8860861088135163,44.79904233878176,-0.09446857115084484,0
3.2378446105180125,3.2015384416773784,0.8956899442666165,59.03107874365588,0.4691350038409978,0
2.702322757565008,-4.498608810278958,0.2972872042813265,59.00814258849343,-0.16032889709264553,0
1.8903921389427019,1.1314355477599154,0.2299937539632405,43.3225070373087,1.5469563401055972,0
3.7403912025481296,3.758969188052837,0.41130397206623126,54.60357349630741,0.0016898040058448416,0
1.0148795759622815,0.22267496896035333,0.24053158518014872,69.55179998279772,1.3430539652123934,0
1.8956746220482088,3.5259329920302145,0.6723838432917036,69.65031537929664,1.1852730272539693,0
2.3239078358046013,-4.231698398661572,0.8260646845482855,43.65782141334184,-0.33903119674140947,0
2.8415238089322976,-1.017182591719605,0.673092130911217,43.36535511356051,-1.0426704817558474,0
4.740465297237689,-2.408416173262812,0.8243504472493495,49.270962680246456,-0.35627968301689306,0
1.3621177230537358,1.719299862881,0.39699216220747413,70.28946658810415,1.2822477655233584,0
3.177132709646539,3.9159754836608522,0.15631697070886086,44.67651477142395,-1.0522331103043698,0
3.628232062333985,-2.440231352363947,0.7379509473975921,64.97469020222651,0.10530174884522259,0
0.47801888139438686,1.047111254927632,0.3604745051415539,43.72402737751396,1.203777317046915,0
3.7155337954712997,-2.9526837606970795,0.6712708252291325,61.648553897700324,-0.5614378469993226,0
1.1939241936756722,0.26794633259301825,0.27064394198176567,52.477351051751434,0.5646175843105197,0
0.5853476915250628,-0.6213120917432917,0.08122963480667267,67.34130548824788,-0.9820368612096233,0
5.685069549951733,3.83448674086858,0.9925817954877634,48.274930012662985,-1.5138101630641763,0
5.781696830840208,0.6467841815480107,0.15620150793059928,62.200190821251226,1.1580984778621395,0
4.874452698631981,-1.6248291167985998,0.988420993963481,48.34333823733589,-1.5540223687060433,0
1.967621448130349,-3.689379966532825,0.9772799325664473,64.75709412207136,-0.88161255918962,0
0.7735680978168349,-3.3635653119946243,0.7938181039080396,70.25210370681611,1.3949267457900163,0
4.158024562975146,-2.713970524327669,0.6594229620819976,44.60437378201294,-0.5887697803931979,0
2.7496798888774996,-2.4890223800455873,0.5778070502510847,70.00889594636959,1.8548768631052281,0
0.9141606150543738,2.769902827266778,0.8661015453778347,60.63337423658699,1.880963905618053,0
3.0671707713420293,0.23192385323774278,0.28943952161948794,44.6149742563736,-0.8937235202311289,0
0.40842176683481013,-0.09986170724680665,0.46768121248487704,54.93178731305251,-1.7801849332254271,0
5.456778719994573,-3.683476993706963,0.6193899693665019,45.773942478278265,0.8097468084009787,0
1.7031604938320977,2.853425110674544,0.4111904758694911,64.299946503678,-0.18115263967145956,0
4.032753580722477,1.6490814391384019,0.427486454090268,66.3095317359124,-1.5470639085576523,0
2.0085729090359012,-4.096548466136986,0.3302846675020844,43.883052506167914,0.8193389940143669,0
3.2107924821959686,1.517713802705071,0.564231816684536,57.63084254153409,-1.8184178544635072,0
3.364518311810724,0.07683016609500548,0.850574528015116,68.22422442393,1.4537670929197444,0
1.276610208382291,-3.973268717800755,0.20152837800631285,72.39783884686122,-1.3992551364581154,0
5.804503302201503,-0.6707033737936836,0.9344330387534414,57.884203543912385,-1.4434836728877725,0
4.682516390793631,-0.43921356186948834,0.6890876537482297,72.88258853881572,-1.2548780379225204,0
5.630908892825372,-3.236157282768072,0.8232732126800302,58.64555924546006,1.8050387981190594,0
5.373153811967534,3.6037727491924754,0.5561906926300116,53.78650158456084,0.7633605049899996,0
3.6598828777399617,2.7642840078854043,0.7795167014240635,69.37729543450644,1.1853489883081831,0
5.529214336083385,1.1773258983762789,0.01620039733946721,57.17902627713078,-0.3892235556422632,0
0.7206017368395755,-0.6356679300246757,0.8183804247795352,56.45513221278573,-0.6283803627306732,0
1.3408211161584678,-1.0788162003038608,0.04013885908536652,57.087330886333504,-1.025512373545637,0
0.47096145701380465,1.0190373069138676,0.8899133763628625,69.32859696420707,-0.06547268958160513,0
2.0871560085040355,0.09343749469856011,0.9919627472386433,68.81887254156771,0.21213206078325708,0
2.452667961508311,-4.143864861415864,0.2940674621767778,54.106876540396854,0.5239218902457461,0
1.7756839133353794,-0.1953517702841916,0.21031855628579366,51.69551718795383,-0.9372378344050913,0
4.991815427806633,2.382159723132002,0.7653633638580407,57.1428083455037,1.7597509155216633,0
2.2684666950220103,-0.6624662734746787,0.2530263409202532,59.91900798437233,-1.2779418569921703,0
1.830992120896187,-4.234340814849066,0.8655623831722035,48.43449981296541,1.826047381589008,0
3.341356399823094,2.2056598085979697,0.10284259215747671,67.51441760913339,-1.882061122220735,0
1.0231327781043806,-2.9240396306675054,0.12595519637935826,56.95581817525141,-0.0636098019143021,0
4.8386765789508095,-2.4218952780319003,0.9791515551006156,51.721124132741416,-0.6398654313454051,0
0.6401572140322777,-3.2455252803987653,0.6738388982700046,43.91823289838344,-0.1884186856720218,0
5.904337624184985,-1.794013881076967,0.8468872244289528,48.451942808259865,0.28559185802507736,0
4.665852318841714,1.9467107048893286,0.324329377351518,72.84831543810049,-0.24120228375043484,0
1.356589482452175,-0.13498601215047046,0.6764837495206044,50.72712324538254,-0.32209728382377967,0
0.24186261580318585,-2.893191225698251,0.5942418273085972,46.04862799686399,0.9176213201118957,0
4.9152124421843935,3.008569785393397,0.603150120122947,56.069503665432464,0.7349174728372123,0
4.288566874000751,3.02393286792491,0.6825324595377216,50.79539310699094,1.3097579999398068,0
4.416371359596497,2.94497278765348,0.5753591731290986,41.45736865431281,-0.9651599731659672,0
4.6602299003779075,-2.595757226183901,0.42906236930266595,51.34680676137519,0.4371611880408479,0
0.6372376405057014,-0.7326309515327352,0.27592269438054684,58.93469014608135,0.34225966303212996,0
2.278347253700453,3.9483592843554733,0.768581330913202,59.19580285516567,-0.49802253759651394,0
0.8785644734599984,2.0805494172386148,0.2262724300031862,52.494233353214355,-0.044375586579544324,0
5.190106767302175,-4.451741715851841,0.6923543061544142,55.61037664971431,-0.716249641107658,0
3.8064301917950094,-4.118155734645486,0.23333282264932664,73.40588531218188,-1.3868068492937577,0
2.119281603399786,-0.6213218253558423,0.6253301699544539,53.208146708088904,-1.1061752784153418,0
0.5767316811503564,3.2838612054058816,0.7470782671290289,49.117508767347815,-1.5284967790353157,0
2.0043679962993712,0.03441476804530286,0.2187138889065392,48.61065829325254,0.7239713432414843,0
2.0863077680943305,-0.3241843045392754,0.05994330086130828,55.96963680025997,0.6368368331256908,0
4.41982764901063,-3.7649956513803504,0.13097374299417408,66.33192190693987,1.767364849161504,0
3.88870660971958,1.0699615184320583,0.6059969672710255,47.32363424503217,0.9057458132242409,0
5.329217524665404,2.5198447184639763,0.8494464062257355,64.60722900601398,-1.7370212288510873,0
2.9346801181844477,-1.353716534158679,0.04499682123542437,40.97628493381895,1.5085561783229213,0
0.9000587990640009,2.1121159326151213,0.7341512590416462,54.636158463968705,1.4244331354883304,0
4.325422422276682,3.7684602547101163,0.3413186459500521,66.89320633906371,-0.21105074898647525,0
4.599729730519498,-2.9029681534501672,0.4785283699195225,51.88208970129398,0.3448658970588938,0
3.4485694299759935,-0.10039913442211912,0.9288595498455656,59.60873206363502,1.8667054966428234,0
4.658480628337817,-2.171800107598273,0.33197150473584547,47.288986855241774,0.13598701900784826,0
3.0592005910225346,2.2633332549267706,0.46533693393948605,65.73012173127276,1.59075513066675,0
3.226168425534106,0.375493818777751,0.013682414760681105,42.0452644062492,-1.6161488445402727,0
2.6769116759288316,0.875287801916163,0.08159872000483837,69.52631442502468,-1.1948977120361368,0
0.35666836131342927,2.3077071798313904,0.258591591134784,47.05606390972009,-0.22105572057886036,0
0.8325335337513667,-1.217338954750271,0.027852240821074403,70.27682840886408,0.3405515525154885,0
